1.999112400000000000e+07,9.113600000000000136e+02,9.113600000000000136e+02,9.113600000000000136e+02,9.113600000000000136e+02,9.750000000000000000e+04
1.999112500000000000e+07,9.113600000000000136e+02,9.113600000000000136e+02,9.113600000000000136e+02,9.113600000000000136e+02,0.000000000000000000e+00
1.999112600000000000e+07,8.703999999999999773e+02,9.727999999999999545e+02,7.680000000000000000e+02,8.243200000000000500e+02,0.000000000000000000e+00
1.999112900000000000e+07,9.267200000000000273e+02,9.318400000000000318e+02,7.936000000000000227e+02,7.936000000000000227e+02,0.000000000000000000e+00
1.999113000000000000e+07,8.960000000000000000e+02,9.318400000000000318e+02,7.219199999999999591e+02,7.219199999999999591e+02,0.000000000000000000e+00
1.999120100000000000e+07,7.884800000000000182e+02,8.192000000000000455e+02,7.167999999999999545e+02,7.167999999999999545e+02,0.000000000000000000e+00
1.999120200000000000e+07,7.936000000000000227e+02,7.936000000000000227e+02,6.963200000000000500e+02,7.321599999999999682e+02,0.000000000000000000e+00
1.999120300000000000e+07,9.011200000000000045e+02,9.011200000000000045e+02,9.011200000000000045e+02,9.011200000000000045e+02,0.000000000000000000e+00
1.999120600000000000e+07,7.475199999999999818e+02,8.550399999999999636e+02,7.423999999999999773e+02,8.550399999999999636e+02,0.000000000000000000e+00
1.999120700000000000e+07,7.167999999999999545e+02,9.420800000000000409e+02,7.167999999999999545e+02,8.345599999999999454e+02,0.000000000000000000e+00
1.999120800000000000e+07,9.164800000000000182e+02,9.164800000000000182e+02,8.192000000000000455e+02,8.192000000000000455e+02,0.000000000000000000e+00
1.999120900000000000e+07,8.192000000000000455e+02,8.703999999999999773e+02,7.680000000000000000e+02,7.936000000000000227e+02,0.000000000000000000e+00
1.999121000000000000e+07,8.447999999999999545e+02,8.499199999999999591e+02,7.884800000000000182e+02,7.884800000000000182e+02,0.000000000000000000e+00
1.999121300000000000e+07,7.987200000000000273e+02,8.192000000000000455e+02,7.680000000000000000e+02,7.731200000000000045e+02,0.000000000000000000e+00
1.999121400000000000e+07,7.680000000000000000e+02,8.089600000000000364e+02,7.372799999999999727e+02,7.628799999999999955e+02,0.000000000000000000e+00
1.999121500000000000e+07,8.089600000000000364e+02,8.089600000000000364e+02,7.065599999999999454e+02,7.116799999999999500e+02,0.000000000000000000e+00
1.999121600000000000e+07,7.475199999999999818e+02,7.833600000000000136e+02,6.963200000000000500e+02,7.116799999999999500e+02,0.000000000000000000e+00
1.999121700000000000e+07,7.475199999999999818e+02,7.475199999999999818e+02,6.656000000000000227e+02,7.116799999999999500e+02,0.000000000000000000e+00
1.999122000000000000e+07,6.860800000000000409e+02,7.372799999999999727e+02,6.860800000000000409e+02,7.014400000000000546e+02,0.000000000000000000e+00
1.999122100000000000e+07,7.372799999999999727e+02,7.372799999999999727e+02,6.860800000000000409e+02,7.014400000000000546e+02,0.000000000000000000e+00
1.999122200000000000e+07,6.860800000000000409e+02,7.372799999999999727e+02,6.860800000000000409e+02,7.372799999999999727e+02,0.000000000000000000e+00
1.999122300000000000e+07,7.167999999999999545e+02,7.372799999999999727e+02,6.860800000000000409e+02,7.372799999999999727e+02,0.000000000000000000e+00
1.999122400000000000e+07,6.860800000000000409e+02,7.577599999999999909e+02,6.860800000000000409e+02,7.372799999999999727e+02,0.000000000000000000e+00
1.999122700000000000e+07,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,0.000000000000000000e+00
1.999122800000000000e+07,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,0.000000000000000000e+00
1.999122900000000000e+07,7.526399999999999864e+02,7.577599999999999909e+02,7.167999999999999545e+02,7.372799999999999727e+02,0.000000000000000000e+00
1.999123000000000000e+07,7.577599999999999909e+02,7.577599999999999909e+02,7.167999999999999545e+02,7.372799999999999727e+02,0.000000000000000000e+00
1.999123100000000000e+07,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,0.000000000000000000e+00
2.000010300000000000e+07,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,7.372799999999999727e+02,0.000000000000000000e+00
2.000010400000000000e+07,7.219199999999999591e+02,7.577599999999999909e+02,7.167999999999999545e+02,7.321599999999999682e+02,0.000000000000000000e+00
2.000010500000000000e+07,7.219199999999999591e+02,7.526399999999999864e+02,7.167999999999999545e+02,7.321599999999999682e+02,0.000000000000000000e+00
2.000010600000000000e+07,7.680000000000000000e+02,7.680000000000000000e+02,7.219199999999999591e+02,7.219199999999999591e+02,0.000000000000000000e+00
2.000010700000000000e+07,7.475199999999999818e+02,7.475199999999999818e+02,7.167999999999999545e+02,7.167999999999999545e+02,0.000000000000000000e+00
2.000011000000000000e+07,7.219199999999999591e+02,8.140800000000000409e+02,7.014400000000000546e+02,8.140800000000000409e+02,0.000000000000000000e+00
2.000011100000000000e+07,7.014400000000000546e+02,8.140800000000000409e+02,7.014400000000000546e+02,8.140800000000000409e+02,0.000000000000000000e+00
2.000011200000000000e+07,7.628799999999999955e+02,8.396799999999999500e+02,7.628799999999999955e+02,8.192000000000000455e+02,0.000000000000000000e+00
2.000011300000000000e+07,8.345599999999999454e+02,8.396799999999999500e+02,7.782400000000000091e+02,7.782400000000000091e+02,0.000000000000000000e+00
2.000011400000000000e+07,8.345599999999999454e+02,8.396799999999999500e+02,7.680000000000000000e+02,7.680000000000000000e+02,0.000000000000000000e+00
2.000011700000000000e+07,8.038400000000000318e+02,8.192000000000000455e+02,7.372799999999999727e+02,7.680000000000000000e+02,0.000000000000000000e+00
2.000011800000000000e+07,7.833600000000000136e+02,7.884800000000000182e+02,7.526399999999999864e+02,7.731200000000000045e+02,0.000000000000000000e+00
2.000011900000000000e+07,7.475199999999999818e+02,7.884800000000000182e+02,7.475199999999999818e+02,7.731200000000000045e+02,0.000000000000000000e+00
2.000012000000000000e+07,7.833600000000000136e+02,7.987200000000000273e+02,7.372799999999999727e+02,7.833600000000000136e+02,0.000000000000000000e+00
2.000012100000000000e+07,7.987200000000000273e+02,7.987200000000000273e+02,6.963200000000000500e+02,7.833600000000000136e+02,0.000000000000000000e+00
2.000012400000000000e+07,7.936000000000000227e+02,7.987200000000000273e+02,7.526399999999999864e+02,7.833600000000000136e+02,0.000000000000000000e+00
2.000012500000000000e+07,7.731200000000000045e+02,7.936000000000000227e+02,7.680000000000000000e+02,7.731200000000000045e+02,0.000000000000000000e+00
2.000012600000000000e+07,7.731200000000000045e+02,7.987200000000000273e+02,7.628799999999999955e+02,7.628799999999999955e+02,0.000000000000000000e+00
2.000012700000000000e+07,7.577599999999999909e+02,7.936000000000000227e+02,7.423999999999999773e+02,7.423999999999999773e+02,0.000000000000000000e+00
2.000012800000000000e+07,7.526399999999999864e+02,7.987200000000000273e+02,7.270399999999999636e+02,7.270399999999999636e+02,0.000000000000000000e+00
