1.991032800000000000e+07,3.925200000000000244e+01,3.925200000000000244e+01,3.925200000000000244e+01,3.925200000000000244e+01,0.000000000000000000e+00
1.991032900000000000e+07,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,0.000000000000000000e+00
1.991040100000000000e+07,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,0.000000000000000000e+00
1.991040200000000000e+07,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,0.000000000000000000e+00
1.991040300000000000e+07,3.925200000000000244e+01,3.925200000000000244e+01,3.925200000000000244e+01,3.925200000000000244e+01,0.000000000000000000e+00
1.991040400000000000e+07,3.925200000000000244e+01,3.925200000000000244e+01,3.925200000000000244e+01,3.925200000000000244e+01,0.000000000000000000e+00
1.991040500000000000e+07,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,0.000000000000000000e+00
1.991040800000000000e+07,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,3.860900000000000176e+01,0.000000000000000000e+00
1.991040900000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041000000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041100000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041200000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041500000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041600000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041700000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041800000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991041900000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991042200000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991042300000000000e+07,3.796500000000000341e+01,3.796500000000000341e+01,3.796500000000000341e+01,3.796500000000000341e+01,0.000000000000000000e+00
1.991042400000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991042500000000000e+07,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,3.732200000000000273e+01,0.000000000000000000e+00
1.991042600000000000e+07,3.667799999999999727e+01,3.667799999999999727e+01,3.667799999999999727e+01,3.667799999999999727e+01,0.000000000000000000e+00
